
---------- Begin Simulation Statistics ----------
final_tick                               100435935000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
system.mem_ctrls.wrQLenPdf::62                   5425                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::63                   7148                       # What write queue length does an incoming req see
system.mem_ctrls.bytesPerActivate::samples       112944                       # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::mean    929.273835                       # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::gmean   839.811043                       # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::stdev   250.914831                       # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::0-127         3559      3.15%      3.15% # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::128-255         3362      2.98%      6.13% # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::256-383         1681      1.49%      7.62% # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::384-511         1896      1.68%      9.29% # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::512-639         2066      1.83%     11.12% # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::640-767         1368      1.21%     12.34% # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::768-895         1653      1.46%     13.80% # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::896-1023         2041      1.81%     15.61% # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::1024-1151        95318     84.39%    100.00% # Bytes accessed per row activation
system.mem_ctrls.bytesPerActivate::total       112944                       # Bytes accessed per row activation
system.mem_ctrls.rdPerTurnAround::samples         1827                       # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::mean     647.504652                       # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::stdev   1435.449215                       # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::0-127          1385     75.81%     75.81% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::128-255            2      0.11%     75.92% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::256-383            3      0.16%     76.08% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::512-639            1      0.05%     76.14% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::768-895            1      0.05%     76.19% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::896-1023            4      0.22%     76.41% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::1024-1151          166      9.09%     85.50% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::1664-1791            1      0.05%     85.55% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::1920-2047            1      0.05%     85.60% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::2048-2175           21      1.15%     86.75% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::2176-2303            2      0.11%     86.86% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::2304-2431            1      0.05%     86.92% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::2688-2815            6      0.33%     87.25% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::2816-2943            2      0.11%     87.36% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::2944-3071           74      4.05%     91.41% # Reads before turning the bus around for writes
